In	Out	Name
1	0	SET_TEXT_TO_USE_TEXT_FILE_COLOURS
1	0	SET_TEXT_USE_UNDERSCORE
2	0	SET_TEXT_WRAP
1	0	SET_THIS_MACHINE_RUNNING_SERVER_SCRIPT
1	0	SET_THIS_SCRIPT_CAN_REMOVE_BLIPS_CREATED_BY_ANY_SCRIPT
1	0	SET_TIMECYCLE_MODIFIER
2	0	SET_TIME_OF_DAY
0	0	SET_TIME_ONE_DAY_BACK
0	0	SET_TIME_ONE_DAY_FORWARD
1	0	SET_TIME_SCALE
2	0	SET_TRAIN_AUDIO_ROLLOFF
2	0	SET_TRAIN_CRUISE_SPEED
2	0	SET_TRAIN_FORCED_TO_SLOW_DOWN
1	0	SET_TRAIN_IS_STOPPED_AT_STATION
2	0	SET_TRAIN_SPEED
2	0	SET_TRAIN_STOPS_FOR_STATIONS
6	0	SET_USES_COLLISION_OF_CLOSEST_OBJECT_OF_TYPE
1	0	SET_USE_HIGHDOF
2	0	SET_USE_LEG_IK
1	0	SET_USE_POOL_GAME_PHYSICS_SETTINGS
3	0	SET_VARIABLE_ON_SOUND
2	0	SET_VEHICLE_ALPHA
2	0	SET_VEHICLE_CAN_BE_TARGETTED
2	0	SET_VEHICLE_DIRT_LEVEL
2	0	SET_VEHICLE_IS_CONSIDERED_BY_PLAYER
5	0	SET_VEHICLE_QUATERNION
2	0	SET_VEHICLE_STEER_BIAS
2	0	SET_VEH_ALARM
2	0	SET_VEH_HAS_STRONG_AXLES
2	0	SET_VEH_INTERIORLIGHT
2	0	SET_VIEWPORT_PRIORITY
6	0	SET_VISIBILITY_OF_CLOSEST_OBJECT_OF_TYPE
3	0	SET_VOICE_ID_FROM_HEAD_COMPONENT
1	0	SET_WANTED_MULTIPLIER
2	0	SET_WEAPON_PICKUP_NETWORK_REGEN_TIME
3	0	SET_WEB_PAGE_LINK_ACTIVE
2	0	SET_WEB_PAGE_SCROLL
1	0	SET_WIDESCREEN_BORDERS
1	0	SET_WIDESCREEN_FORMAT
2	0	SET_ZONE_NO_COPS
2	0	SET_ZONE_POPULATION_TYPE
2	0	SET_ZONE_SCUMMINESS
3	0	SHAKE_PAD
0	0	SHAKE_PLAYERPAD_WHEN_CONTROLLER_DISABLED
0	0	SHOW_SIGNIN_UI
1	0	SHUTDOWN_AND_LAUNCH_NETWORK_GAME
0	0	SHUTDOWN_AND_LAUNCH_SINGLE_PLAYER_GAME
2	0	SHUT_CAR_DOOR
1	1	SIN
0	0	SKIP_RADIO_FORWARD
2	0	SKIP_TIME_IN_PLAYBACK_RECORDED_CAR
1	0	SKIP_TO_END_AND_STOP_PLAYBACK_RECORDED_CAR
1	0	SKIP_TO_NEXT_ALLOWED_STATION
0	0	SKIP_TO_NEXT_SCRIPTED_CONVERSATION_LINE
8	1	SLIDE_OBJECT
2	0	SMASH_CAR_WINDOW
6	1	SMASH_GLASS_ON_OBJECT
2	0	SOUND_CAR_HORN
1	1	SQRT
1	1	START_CHAR_FIRE
0	0	START_CREDITS
1	0	START_CUSTOM_MOBILE_PHONE_RINGING
0	0	START_CUTSCENE
1	0	START_CUTSCENE_NOW
0	0	START_END_CREDITS_MUSIC
0	0	START_FIRING_AMNESTY
1	0	START_GPS_RACE_TRACK
3	0	START_LOAD_SCENE
6	0	START_MOBILE_PHONE_CALL
0	0	START_MOBILE_PHONE_CALLING
2	1	START_NEW_SCRIPT
4	1	START_NEW_SCRIPT_WITH_ARGS
0	0	START_NEW_WIDGET_COMBO
2	0	START_PLAYBACK_RECORDED_CAR
2	0	START_PLAYBACK_RECORDED_CAR_USING_AI
8	1	START_PTFX
9	1	START_PTFX_ON_OBJ
10	1	START_PTFX_ON_PED_BONE
9	1	START_PTFX_ON_VEH
2	0	START_SCRIPT_CONVERSATION
5	1	START_SCRIPT_FIRE
2	0	STOP_CAR_BREAKING
0	0	STOP_CREDITS
0	0	STOP_END_CREDITS_MUSIC
0	0	STOP_MOBILE_PHONE_RINGING
0	0	STOP_MOVIE
1	0	STOP_PED_DOING_FALL_OFF_TESTS_WHEN_SHOT
2	0	STOP_PED_SPEAKING
1	0	STOP_PED_WEAPON_FIRING_WHEN_DROPPED
1	0	STOP_PLAYBACK_RECORDED_CAR
0	0	STOP_PREVIEW_RINGTONE
1	0	STOP_PTFX
1	0	STOP_RECORDING_CAR
1	0	STOP_SOUND
0	0	STOP_STREAM
2	0	STORE_CAR_CHAR_IS_IN_NO_SAVE
3	1	STORE_DAMAGE_TRACKER_FOR_NETWORK_PLAYER
2	0	STORE_SCORE
1	0	STORE_SCRIPT_VALUES_FOR_NETWORK_GAME
2	0	STORE_WANTED_LEVEL
0	0	STREAM_CUTSCENE
2	1	STRING_TO_INT
1	0	SUPPRESS_CAR_MODEL
1	0	SUPPRESS_FADE_IN_AFTER_DEATH_ARREST
1	0	SUPPRESS_PED_MODEL
6	0	SWAP_NEAREST_BUILDING_MODEL
1	0	SWITCH_AMBIENT_PLANES
1	0	SWITCH_ARROW_ABOVE_BLIPPED_PICKUPS
2	0	SWITCH_CAR_GENERATOR
2	0	SWITCH_CAR_SIREN
1	0	SWITCH_GARBAGE_TRUCKS
1	0	SWITCH_MAD_DRIVERS
0	0	SWITCH_OFF_WAYPOINT
6	0	SWITCH_PED_PATHS_OFF
6	0	SWITCH_PED_PATHS_ON
6	0	SWITCH_PED_ROADS_BACK_TO_ORIGINAL
2	0	SWITCH_PED_TO_ANIMATED
7	1	SWITCH_PED_TO_RAGDOLL
14	1	SWITCH_PED_TO_RAGDOLL_WITH_FALL
1	0	SWITCH_RANDOM_BOATS
1	0	SWITCH_RANDOM_TRAINS
6	0	SWITCH_ROADS_BACK_TO_ORIGINAL
6	0	SWITCH_ROADS_OFF
6	0	SWITCH_ROADS_ON
1	0	SWITCH_STREAMING
2	0	TAKE_CAR_OUT_OF_PARKED_CARS_BUDGET
1	1	TAN
2	0	TASK_ACHIEVE_HEADING
3	0	TASK_AIM_GUN_AT_CHAR
5	0	TASK_AIM_GUN_AT_COORD
11	0	TASK_CAR_DRIVE_TO_COORD
11	0	TASK_CAR_DRIVE_TO_COORD_NOT_AGAINST_TRAFFIC
4	0	TASK_CAR_DRIVE_WANDER
8	0	TASK_CAR_MISSION
10	0	TASK_CAR_MISSION_COORS_TARGET
10	0	TASK_CAR_MISSION_COORS_TARGET_NOT_AGAINST_TRAFFIC
8	0	TASK_CAR_MISSION_NOT_AGAINST_TRAFFIC
8	0	TASK_CAR_MISSION_PED_TARGET
4	0	TASK_CAR_TEMP_ACTION
6	0	TASK_CHAR_SLIDE_TO_COORD
14	0	TASK_CHAR_SLIDE_TO_COORD_AND_PLAY_ANIM
7	0	TASK_CHAR_SLIDE_TO_COORD_HDG_RATE
4	0	TASK_CHAT_WITH_CHAR
1	0	TASK_CLEAR_LOOK_AT
2	0	TASK_CLIMB
2	0	TASK_CLIMB_LADDER
2	0	TASK_COMBAT
2	0	TASK_COMBAT_HATED_TARGETS_AROUND_CHAR
3	0	TASK_COMBAT_HATED_TARGETS_AROUND_CHAR_TIMED
5	0	TASK_COMBAT_HATED_TARGETS_IN_AREA
2	0	TASK_COMBAT_ROLL
3	0	TASK_COMBAT_TIMED
1	0	TASK_COWER
1	0	TASK_DEAD
1	0	TASK_DIE
10	0	TASK_DRIVE_BY
3	0	TASK_DRIVE_POINT_ROUTE
6	0	TASK_DRIVE_POINT_ROUTE_ADVANCED
2	0	TASK_DUCK
3	0	TASK_ENTER_CAR_AS_DRIVER
4	0	TASK_ENTER_CAR_AS_PASSENGER
1	0	TASK_EVERYONE_LEAVE_CAR
3	0	TASK_EXTEND_ROUTE
8	0	TASK_FLEE_CHAR_ANY_MEANS
0	0	TASK_FLUSH_ROUTE
8	0	TASK_FOLLOW_NAV_MESH_AND_SLIDE_TO_COORD
7	0	TASK_FOLLOW_NAV_MESH_TO_COORD
7	0	TASK_FOLLOW_NAV_MESH_TO_COORD_NO_STOP
3	0	TASK_FOLLOW_POINT_ROUTE
2	0	TASK_GET_OFF_BOAT
4	0	TASK_GOTO_CAR
5	0	TASK_GOTO_CHAR_OFFSET
6	0	TASK_GO_STRAIGHT_TO_COORD
7	0	TASK_GO_STRAIGHT_TO_COORD_RELATIVE_TO_CAR
4	0	TASK_GO_TO_CHAR
6	0	TASK_GO_TO_COORD_ANY_MEANS
12	0	TASK_GO_TO_COORD_WHILE_AIMING
9	0	TASK_GO_TO_COORD_WHILE_SHOOTING
4	0	TASK_GO_TO_OBJECT
14	0	TASK_GUARD_ANGLED_DEFENSIVE_AREA
7	0	TASK_GUARD_ASSIGNED_DEFENSIVE_AREA
4	0	TASK_GUARD_CURRENT_POSITION
11	0	TASK_GUARD_SPHERE_DEFENSIVE_AREA
2	0	TASK_HANDS_UP
13	0	TASK_HELI_MISSION
2	0	TASK_JUMP
1	0	TASK_LEAVE_ANY_CAR
2	0	TASK_LEAVE_CAR
5	0	TASK_LEAVE_CAR_AND_FLEE
2	0	TASK_LEAVE_CAR_DONT_CLOSE_DOOR
2	0	TASK_LEAVE_CAR_IMMEDIATELY
3	0	TASK_LEAVE_CAR_IN_DIRECTION
4	0	TASK_LOOK_AT_CHAR
6	0	TASK_LOOK_AT_COORD
4	0	TASK_LOOK_AT_OBJECT
4	0	TASK_LOOK_AT_VEHICLE
2	0	TASK_MOBILE_CONVERSATION
4	0	TASK_OPEN_PASSENGER_DOOR
2	0	TASK_PAUSE
2	0	TASK_PERFORM_SEQUENCE
4	0	TASK_PERFORM_SEQUENCE_FROM_PROGRESS
2	0	TASK_PERFORM_SEQUENCE_LOCALLY
6	0	TASK_PICKUP_AND_CARRY_OBJECT
9	0	TASK_PLAY_ANIM
7	0	TASK_PLAY_ANIM_FACIAL
9	0	TASK_PLAY_ANIM_NON_INTERRUPTABLE
4	0	TASK_PLAY_ANIM_READY_TO_BE_EXECUTED
9	0	TASK_PLAY_ANIM_SECONDARY
9	0	TASK_PLAY_ANIM_SECONDARY_IN_CAR
9	0	TASK_PLAY_ANIM_SECONDARY_NO_INTERRUPT
9	0	TASK_PLAY_ANIM_SECONDARY_UPPER_BODY
9	0	TASK_PLAY_ANIM_UPPER_BODY
12	0	TASK_PLAY_ANIM_WITH_ADVANCED_FLAGS
6	0	TASK_PLAY_ANIM_WITH_FLAGS
5	0	TASK_PUT_CHAR_DIRECTLY_INTO_COVER
3	0	TASK_SEEK_COVER_FROM_PED
5	0	TASK_SEEK_COVER_FROM_POS
8	0	TASK_SEEK_COVER_TO_COORDS
6	0	TASK_SEEK_COVER_TO_COVER_POINT
2	0	TASK_SET_CHAR_DECISION_MAKER
2	0	TASK_SET_COMBAT_DECISION_MAKER
2	0	TASK_SET_IGNORE_WEAPON_RANGE_FLAG
2	0	TASK_SHIMMY
2	1	TASK_SHIMMY_IN_DIRECTION
1	1	TASK_SHIMMY_LET_GO
4	0	TASK_SHOOT_AT_CHAR
6	0	TASK_SHOOT_AT_COORD
2	0	TASK_SHUFFLE_TO_NEXT_CAR_SEAT
4	0	TASK_SIT_DOWN
4	0	TASK_SIT_DOWN_INSTANTLY
10	0	TASK_SIT_DOWN_ON_NEAREST_OBJECT
10	0	TASK_SIT_DOWN_ON_OBJECT
8	0	TASK_SIT_DOWN_ON_SEAT
4	0	TASK_SMART_FLEE_CHAR
4	0	TASK_SMART_FLEE_CHAR_PREFERRING_PAVEMENTS
6	0	TASK_SMART_FLEE_POINT
8	0	TASK_STAND_GUARD
2	0	TASK_STAND_STILL
6	0	TASK_START_SCENARIO_AT_POSITION
3	0	TASK_START_SCENARIO_IN_PLACE
2	0	TASK_SWAP_WEAPON
2	0	TASK_TOGGLE_DUCK
2	0	TASK_TURN_CHAR_TO_FACE_CHAR
4	0	TASK_TURN_CHAR_TO_FACE_COORD
2	0	TASK_USE_MOBILE_PHONE
2	0	TASK_USE_MOBILE_PHONE_TIMED
5	0	TASK_USE_NEAREST_SCENARIO_TO_POS
5	0	TASK_USE_NEAREST_SCENARIO_TO_POS_WARP
1	0	TASK_WANDER_STANDARD
2	0	TASK_WARP_CHAR_INTO_CAR_AS_DRIVER
3	0	TASK_WARP_CHAR_INTO_CAR_AS_PASSENGER
2	0	TELL_NET_PLAYER_TO_START_PLAYING
1	0	TERMINATE_ALL_SCRIPTS_WITH_THIS_NAME
0	0	TERMINATE_THIS_SCRIPT
0	0	THIS_SCRIPT_IS_SAFE_FOR_NETWORK_GAME
0	0	THIS_SCRIPT_SHOULD_BE_SAVED
0	1	TIMERA
0	1	TIMERB
0	1	TIMESTEP
1	1	TO_FLOAT
1	0	TRAIN_LEAVE_STATION
1	0	TRIGGER_MISSION_COMPLETE_AUDIO
1	0	TRIGGER_POLICE_REPORT
8	1	TRIGGER_PTFX
9	1	TRIGGER_PTFX_ON_OBJ
10	1	TRIGGER_PTFX_ON_PED_BONE
9	1	TRIGGER_PTFX_ON_VEH
1	0	TRIGGER_VEH_ALARM
4	0	TRIGGER_VIGILANTE_CRIME
3	0	TURN_CAR_TO_FACE_COORD
0	0	TURN_OFF_RADIOHUD_IN_LOBBY
3	0	TURN_OFF_VEHICLE_EXTRA
1	0	UNATTACH_CAM
1	0	UNFREEZE_RADIO_STATION
0	0	UNLOCK_LAZLOW_STATION
1	0	UNLOCK_MISSION_NEWS_STORY
2	0	UNLOCK_RAGDOLL
0	0	UNPAUSE_GAME
1	0	UNPAUSE_PLAYBACK_RECORDED_CAR
1	0	UNPOINT_CAM
0	0	UNREGISTER_SCRIPT_WITH_AUDIO
0	1	UPDATE_LOAD_SCENE
3	0	UPDATE_NETWORK_RELATIVE_SCORE
4	0	UPDATE_NETWORK_STATISTICS
7	0	UPDATE_PTFX_OFFSETS
1	0	USE_MASK
1	0	USE_PLAYER_COLOUR_INSTEAD_OF_TEAM_COLOUR
0	0	USE_PREVIOUS_FONT_SETTINGS
0	1	USING_STANDARD_CONTROLS
6	1	VDIST
2	0	VEHICLE_DOES_PROVIDE_COVER
3	1	VMAG
3	1	VMAG2
1	0	WAIT
3	0	WARP_CHAR_FROM_CAR_TO_CAR
4	0	WARP_CHAR_FROM_CAR_TO_COORD
2	0	WARP_CHAR_INTO_CAR
3	0	WARP_CHAR_INTO_CAR_AS_PASSENGER
2	0	WASH_VEHICLE_TEXTURES
0	1	WAS_CUTSCENE_SKIPPED
1	1	WHAT_WILL_PLAYER_PICKUP
